"Horas_Estudio","Asistencia","Acceso_Recursos","Actividades_Extracurriculares","Horas_Sueno","Puntuaciones_Previas","Acceso_Internet","Sesiones_Tutoria","Ingresos_Familiares","Influencia_Companeros","Actividad_Fisica","Discapacidades_Aprendizaje","Nivel_Educativo_Padres","Distancia_Hogar","Sexo","Puntuacion_Examen","Sesiones_Tutoria_log","Asistencia_log","Asistencia_sqrt","Asistencia_boxcox","Nivel_Motivacion_Media","Nivel_Motivacion_Alta","Involucramiento_Parental_Medio","Involucramiento_Parental_Alto","Calidad_Profesor_Media","Calidad_Profesor_Alta","Tipo_Escuela_Privada"
25,67,"Alto","Si",6,64,"No",0,"Bajo","Neutral",2,"No","Secundaria","Moderado","Masculino",64,0,4.21950770517611,8.18535277187245,25.6829769762357,1,0,1,0,1,0,0
20,84,"Medio","No",5,96,"Si",1,"Bajo","Negativa",2,"No","Secundaria","Cerca","Masculino",65,0.693147180559945,4.44265125649032,9.16515138991168,30.3326693556488,0,0,0,0,1,0,0
19,79,"Medio","No",8,92,"Si",1,"Medio","Positiva",2,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.38202663467388,8.88819441731559,28.9971527495702,0,1,1,0,0,1,0
39,95,"Alto","Si",9,54,"Si",2,"Medio","Positiva",3,"No","Secundaria","Moderado","Masculino",77,1.09861228866811,4.56434819146784,9.74679434480896,33.1899475010386,0,1,1,0,1,0,1
22,61,"Medio","Si",6,97,"Si",0,"Bajo","Negativa",2,"Si","Secundaria","Cerca","Masculino",63,0,4.12713438504509,7.81024967590665,23.959683148738,0,1,1,0,0,1,0
15,86,"Alto","Si",10,68,"Si",0,"Alto","Neutral",5,"No","Universitaria","Cerca","Masculino",69,0,4.46590811865458,9.2736184954957,30.8601520614316,1,0,0,1,1,0,0
17,91,"Medio","Si",8,66,"Si",3,"Medio","Positiva",2,"No","Universitaria","Cerca","Masculino",69,1.38629436111989,4.52178857704904,9.53939201416946,32.1630474763355,1,0,1,0,0,0,0
27,90,"Bajo","No",8,67,"Si",2,"Medio","Negativa",3,"No","Postgrado","Cerca","Masculino",70,1.09861228866811,4.51085950651685,9.48683298050514,31.9042224374586,1,0,1,0,1,0,0
21,95,"Medio","Si",6,66,"Si",1,"Medio","Positiva",4,"No","Universitaria","Cerca","Masculino",73,0.693147180559945,4.56434819146784,9.74679434480896,33.1899475010386,0,1,0,1,0,1,0
11,89,"Bajo","Si",9,76,"Si",1,"Medio","Neutral",3,"No","Postgrado","Lejos","Masculino",66,0.693147180559945,4.49980967033027,9.4339811320566,31.6445331884519,1,0,1,0,0,1,0
26,97,"Bajo","No",5,79,"Si",2,"Bajo","Positiva",3,"No","Secundaria","Cerca","Femenino",71,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,0,1,1,0,0,0,1
16,73,"Bajo","Si",6,71,"Si",2,"Alto","Positiva",5,"No","Universitaria","Cerca","Masculino",66,1.09861228866811,4.30406509320417,8.54400374531753,27.3605202070912,1,0,1,0,0,1,0
31,80,"Medio","Si",6,71,"Si",2,"Bajo","Neutral",3,"No","Secundaria","Cerca","Femenino",71,1.09861228866811,4.39444915467244,8.94427190999916,29.2662386722107,0,1,1,0,0,1,0
26,61,"Bajo","Si",5,87,"Si",3,"Alto","Positiva",2,"Si","Secundaria","Cerca","Masculino",66,1.38629436111989,4.12713438504509,7.81024967590665,23.959683148738,1,0,1,0,0,1,0
17,60,"Alto","Si",8,50,"Si",0,"Bajo","Positiva",4,"No","Secundaria","Cerca","Femenino",63,0,4.11087386417331,7.74596669241483,23.6676209733059,0,1,1,0,0,1,0
28,70,"Alto","Si",8,97,"Si",5,"Bajo","Negativa",5,"Si","Secundaria","Cerca","Masculino",70,1.79175946922805,4.26267987704132,8.36660026534076,26.5271425203459,1,0,0,1,0,0,0
20,64,"Medio","Si",8,86,"Si",1,"Medio","Neutral",2,"No","Postgrado","Cerca","Masculino",66,0.693147180559945,4.17438726989564,8,24.8273909713608,1,0,0,1,1,0,0
25,70,"Medio","No",7,85,"Si",1,"Medio","Negativa",4,"No","Secundaria","Cerca","Masculino",66,0.693147180559945,4.26267987704132,8.36660026534076,26.5271425203459,1,0,1,0,1,0,0
23,67,"Medio","No",8,71,"Si",2,"Medio","Neutral",4,"No","Universitaria","Moderado","Femenino",66,1.09861228866811,4.21950770517611,8.18535277187245,25.6829769762357,0,1,1,0,1,0,0
15,61,"Medio","No",7,98,"Si",1,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",62,0.693147180559945,4.12713438504509,7.81024967590665,23.959683148738,1,0,1,0,1,0,0
16,96,"Medio","No",6,50,"Si",1,"Medio","Positiva",3,"No","Universitaria","Cerca","Masculino",69,0.693147180559945,4.57471097850338,9.79795897113271,33.4446303869241,0,1,1,0,0,1,0
26,60,"Alto","Si",6,54,"Si",1,"Bajo","Positiva",1,"No","Postgrado","Moderado","Masculino",63,0.693147180559945,4.11087386417331,7.74596669241483,23.6676209733059,0,0,0,0,1,0,1
18,89,"Bajo","Si",4,90,"Si",1,"Alto","Positiva",2,"Si","Postgrado","Cerca","Femenino",68,0.693147180559945,4.49980967033027,9.4339811320566,31.6445331884519,0,0,1,0,1,0,0
18,66,"Alto","No",9,87,"Si",1,"Medio","Positiva",3,"No","Secundaria","Moderado","Masculino",64,0.693147180559945,4.20469261939097,8.12403840463596,25.3990837029176,1,0,1,0,0,0,1
14,96,"Alto","Si",9,64,"Si",2,"Bajo","Neutral",3,"No","Postgrado","Moderado","Masculino",69,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,0,1,0,0,0,1,0
23,96,"Medio","Si",10,80,"Si",3,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",71,1.38629436111989,4.57471097850338,9.79795897113271,33.4446303869241,0,0,0,0,0,1,0
32,86,"Medio","Si",6,77,"No",2,"Medio","Negativa",4,"No","Secundaria","Cerca","Masculino",71,1.09861228866811,4.46590811865458,9.2736184954957,30.8601520614316,1,0,1,0,0,0,1
14,87,"Medio","No",6,76,"Si",1,"Bajo","Positiva",4,"No","Universitaria","Lejos","Femenino",66,0.693147180559945,4.47733681447821,9.32737905308882,31.1225111484748,1,0,1,0,1,0,1
20,60,"Medio","Si",4,80,"Si",2,"Alto","Positiva",3,"Si","Universitaria","Moderado","Masculino",63,1.09861228866811,4.11087386417331,7.74596669241483,23.6676209733059,0,0,1,0,1,0,1
28,99,"Medio","Si",8,100,"Si",0,"Medio","Positiva",2,"No","Secundaria","Lejos","Masculino",72,0,4.60517018598809,9.9498743710662,34.2039533818444,0,0,0,0,1,0,0
20,95,"Medio","Si",8,99,"No",1,"Bajo","Neutral",3,"No","Universitaria","Cerca","Femenino",70,0.693147180559945,4.56434819146784,9.74679434480896,33.1899475010386,0,0,1,0,1,0,1
23,96,"Bajo","No",9,99,"Si",0,"Alto","Neutral",2,"No","Universitaria","Cerca","Femenino",71,0,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,1
14,86,"Bajo","Si",6,77,"Si",3,"Alto","Neutral",3,"No","Secundaria","Lejos","Masculino",65,1.38629436111989,4.46590811865458,9.2736184954957,30.8601520614316,1,0,0,0,1,0,1
23,74,"Bajo","Si",8,66,"Si",0,"Alto","Negativa",4,"No","Postgrado","Cerca","Femenino",65,0,4.31748811353631,8.60232526704263,27.6360160846992,0,0,1,0,1,0,0
19,96,"Medio","No",6,78,"Si",1,"Bajo","Positiva",2,"No","Secundaria","Lejos","Masculino",67,0.693147180559945,4.57471097850338,9.79795897113271,33.4446303869241,0,1,0,0,0,0,0
26,72,"Medio","No",9,81,"Si",0,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",68,0,4.29045944114839,8.48528137423857,27.0838897841752,0,1,0,1,0,1,0
27,83,"Medio","Si",8,66,"Si",3,"Medio","Positiva",4,"No","Universitaria","Lejos","Femenino",70,1.38629436111989,4.43081679884331,9.1104335791443,30.0675172565702,1,0,1,0,1,0,0
36,64,"Medio","Si",5,82,"Si",2,"Medio","Positiva",2,"No","Secundaria","Cerca","Femenino",70,1.09861228866811,4.17438726989564,8,24.8273909713608,1,0,1,0,0,1,1
23,97,"Alto","Si",7,81,"Si",2,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",72,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,0,0,0,0,0,1,0
22,66,"Alto","No",4,95,"Si",1,"Bajo","Neutral",5,"No","Universitaria","Moderado","Masculino",65,0.693147180559945,4.20469261939097,8.12403840463596,25.3990837029176,1,0,1,0,0,0,0
21,69,"Medio","Si",5,62,"Si",2,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",65,1.09861228866811,4.24849524204936,8.30662386291807,26.2469825906804,0,1,1,0,1,0,0
18,82,"Medio","Si",5,85,"Si",3,"Medio","Neutral",4,"No","Postgrado","Cerca","Masculino",71,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,0,1,0,1,0,1,1
22,91,"Alto","Si",6,73,"Si",3,"Alto","Positiva",4,"No","Postgrado","Cerca","Masculino",74,1.38629436111989,4.52178857704904,9.53939201416946,32.1630474763355,0,0,0,1,1,0,0
18,85,"Medio","No",7,56,"Si",0,"Bajo","Positiva",4,"No","Secundaria","Moderado","Masculino",64,0,4.45434729625351,9.21954445729289,30.5968761463216,0,0,0,0,1,0,1
21,69,"Medio","No",7,66,"Si",1,"Medio","Neutral",4,"No","Secundaria","Lejos","Femenino",64,0.693147180559945,4.24849524204936,8.30662386291807,26.2469825906804,0,1,1,0,1,0,1
28,60,"Alto","Si",7,53,"Si",3,"Bajo","Neutral",3,"No","Secundaria","Cerca","Femenino",65,1.38629436111989,4.11087386417331,7.74596669241483,23.6676209733059,0,0,1,0,1,0,1
14,90,"Medio","Si",7,66,"Si",1,"Medio","Neutral",5,"No","Universitaria","Cerca","Masculino",67,0.693147180559945,4.51085950651685,9.48683298050514,31.9042224374586,1,0,0,0,1,0,0
27,99,"Medio","No",7,53,"Si",2,"Bajo","Neutral",3,"No","Universitaria","Cerca","Masculino",73,1.09861228866811,4.60517018598809,9.9498743710662,34.2039533818444,0,0,0,1,0,1,0
28,92,"Alto","No",5,96,"Si",1,"Medio","Neutral",3,"No","Universitaria","Moderado","Masculino",72,0.693147180559945,4.53259949315326,9.59166304662544,32.4210206311119,0,1,0,0,0,0,0
19,78,"Medio","No",7,55,"Si",0,"Medio","Positiva",3,"No","Universitaria","Cerca","Masculino",65,0,4.36944785246702,8.83176086632785,28.7270430074796,0,0,1,0,1,0,0
7,96,"Alto","No",9,91,"Si",0,"Bajo","Neutral",4,"No","Universitaria","Cerca","Masculino",67,0,4.57471097850338,9.79795897113271,33.4446303869241,1,0,1,0,1,0,0
28,81,"Medio","Si",8,73,"Si",0,"Medio","Negativa",3,"No","Postgrado","Cerca","Masculino",70,0,4.40671924726425,9,29.5343173821803,0,0,0,1,0,1,0
20,79,"Medio","No",8,53,"Si",2,"Medio","Neutral",3,"No","Secundaria","Moderado","Femenino",66,1.09861228866811,4.38202663467388,8.88819441731559,28.9971527495702,1,0,0,1,1,0,1
14,78,"Alto","Si",8,80,"Si",1,"Medio","Neutral",1,"No","Secundaria","Cerca","Femenino",66,0.693147180559945,4.36944785246702,8.83176086632785,28.7270430074796,0,0,0,1,1,0,0
17,91,"Bajo","Si",7,62,"Si",3,"Alto","Negativa",3,"No","Postgrado","Cerca","Masculino",68,1.38629436111989,4.52178857704904,9.53939201416946,32.1630474763355,0,0,1,0,1,0,0
25,81,"Medio","Si",8,59,"Si",3,"Bajo","Positiva",4,"No","Universitaria","Cerca","Masculino",68,1.38629436111989,4.40671924726425,9,29.5343173821803,0,0,0,0,1,0,0
23,73,"Alto","No",8,78,"Si",0,"Alto","Neutral",4,"No","Secundaria","Moderado","Femenino",67,0,4.30406509320417,8.54400374531753,27.3605202070912,0,0,0,1,1,0,0
19,70,"Medio","Si",8,68,"No",1,"Bajo","Positiva",3,"No","Universitaria","Cerca","Femenino",65,0.693147180559945,4.26267987704132,8.36660026534076,26.5271425203459,0,1,0,1,1,0,0
18,62,"Bajo","Si",8,87,"Si",4,"Bajo","Positiva",4,"No","Universitaria","Cerca","Femenino",64,1.6094379124341,4.14313472639153,7.87400787401181,24.2503124054604,1,0,1,0,1,0,0
18,83,"Medio","No",5,80,"Si",1,"Alto","Positiva",2,"No","Universitaria","Cerca","Masculino",70,0.693147180559945,4.43081679884331,9.1104335791443,30.0675172565702,0,1,0,1,0,1,0
14,69,"Medio","No",5,91,"Si",0,"Alto","Positiva",3,"No","Universitaria","Moderado","Masculino",63,0,4.24849524204936,8.30662386291807,26.2469825906804,1,0,0,0,1,0,0
30,66,"Alto","No",6,53,"No",2,"Bajo","Positiva",2,"No","Secundaria","Cerca","Masculino",65,1.09861228866811,4.20469261939097,8.12403840463596,25.3990837029176,0,0,1,0,1,0,0
18,86,"Medio","Si",9,62,"Si",4,"Medio","Negativa",2,"Si","Postgrado","Cerca","Femenino",67,1.6094379124341,4.46590811865458,9.2736184954957,30.8601520614316,1,0,0,0,1,0,0
27,87,"Medio","Si",7,78,"Si",3,"Bajo","Negativa",5,"No","Secundaria","Cerca","Femenino",71,1.38629436111989,4.47733681447821,9.32737905308882,31.1225111484748,0,0,1,0,1,0,1
29,90,"Medio","Si",7,94,"Si",1,"Bajo","Neutral",4,"No","Secundaria","Cerca","Femenino",73,0.693147180559945,4.51085950651685,9.48683298050514,31.9042224374586,1,0,0,1,0,0,1
26,80,"Medio","No",4,91,"Si",1,"Bajo","Neutral",3,"No","Secundaria","Lejos","Masculino",67,0.693147180559945,4.39444915467244,8.94427190999916,29.2662386722107,0,0,1,0,1,0,1
17,96,"Medio","Si",7,84,"Si",2,"Bajo","Positiva",3,"No","Universitaria","Cerca","Femenino",72,1.09861228866811,4.57471097850338,9.79795897113271,33.4446303869241,1,0,0,1,0,1,1
22,97,"Medio","No",7,79,"Si",2,"Medio","Positiva",0,"No","Secundaria","Lejos","Masculino",71,1.09861228866811,4.58496747867057,9.8488578017961,33.6985186145644,0,1,1,0,0,1,0
20,92,"Alto","Si",4,82,"Si",0,"Medio","Neutral",4,"No","Postgrado","Cerca","Masculino",72,0,4.53259949315326,9.59166304662544,32.4210206311119,0,1,1,0,1,0,0
15,85,"Alto","Si",7,61,"Si",1,"Medio","Negativa",3,"No","Secundaria","Cerca","Masculino",68,0.693147180559945,4.45434729625351,9.21954445729289,30.5968761463216,1,0,0,1,0,1,0
22,72,"Bajo","Si",5,80,"Si",2,"Bajo","Neutral",3,"No","Universitaria","Cerca","Femenino",65,1.09861228866811,4.29045944114839,8.48528137423857,27.0838897841752,1,0,0,0,0,1,0
13,99,"Medio","No",6,75,"Si",1,"Medio","Positiva",4,"Si","Universitaria","Lejos","Femenino",68,0.693147180559945,4.60517018598809,9.9498743710662,34.2039533818444,0,0,0,1,1,0,0
27,71,"Bajo","No",8,69,"Si",1,"Alto","Positiva",4,"No","Universitaria","Cerca","Masculino",67,0.693147180559945,4.27666611901606,8.42614977317636,26.8061042870553,1,0,1,0,1,0,0
17,68,"Medio","No",7,94,"Si",1,"Alto","Neutral",4,"No","Universitaria","Moderado","Femenino",66,0.693147180559945,4.23410650459726,8.24621125123532,25.9656018732522,0,1,1,0,1,0,1
21,78,"Bajo","Si",6,91,"Si",0,"Medio","Neutral",1,"Si","Secundaria","Cerca","Masculino",64,0,4.36944785246702,8.83176086632785,28.7270430074796,1,0,1,0,0,0,1
22,62,"Medio","No",6,54,"Si",3,"Bajo","Neutral",3,"No","Postgrado","Cerca","Masculino",65,1.38629436111989,4.14313472639153,7.87400787401181,24.2503124054604,1,0,0,1,1,0,1
18,99,"Medio","No",6,99,"Si",0,"Bajo","Neutral",3,"No","Secundaria","Moderado","Masculino",69,0,4.60517018598809,9.9498743710662,34.2039533818444,1,0,1,0,1,0,0
24,84,"Medio","Si",7,61,"Si",2,"Medio","Positiva",2,"No","Secundaria","Lejos","Masculino",68,1.09861228866811,4.44265125649032,9.16515138991168,30.3326693556488,1,0,1,0,1,0,0
17,82,"Alto","No",5,61,"Si",3,"Medio","Neutral",4,"No","Postgrado","Cerca","Masculino",69,1.38629436111989,4.4188406077966,9.05538513813742,29.8014050155455,1,0,0,1,1,0,0
25,86,"Medio","Si",9,97,"Si",1,"Alto","Neutral",3,"No","Secundaria","Moderado","Masculino",70,0.693147180559945,4.46590811865458,9.2736184954957,30.8601520614316,0,0,1,0,1,0,1
12,80,"Medio","No",5,72,"Si",1,"Alto","Positiva",4,"Si","Secundaria","Cerca","Femenino",65,0.693147180559945,4.39444915467244,8.94427190999916,29.2662386722107,1,0,0,1,1,0,1
21,61,"Medio","No",4,90,"Si",2,"Medio","Neutral",3,"No","Secundaria","Cerca","Masculino",63,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,0,0,1,0,0,0,0
32,84,"Medio","Si",8,64,"Si",1,"Bajo","Positiva",3,"No","Universitaria","Cerca","Femenino",71,0.693147180559945,4.44265125649032,9.16515138991168,30.3326693556488,1,0,0,0,0,1,1
14,89,"Alto","Si",6,94,"Si",0,"Bajo","Neutral",2,"No","Postgrado","Cerca","Masculino",68,0,4.49980967033027,9.4339811320566,31.6445331884519,0,0,1,0,1,0,1
16,77,"Medio","Si",7,92,"Si",5,"Bajo","Positiva",3,"No","Postgrado","Cerca","Femenino",70,1.79175946922805,4.35670882668959,8.77496438739212,28.4558923484917,0,1,1,0,0,1,0
23,90,"Alto","Si",8,76,"Si",2,"Medio","Positiva",3,"No","Secundaria","Cerca","Femenino",72,1.09861228866811,4.51085950651685,9.48683298050514,31.9042224374586,0,1,1,0,0,0,0
21,69,"Medio","Si",6,85,"Si",3,"Bajo","Neutral",1,"No","Universitaria","Lejos","Femenino",64,1.38629436111989,4.24849524204936,8.30662386291807,26.2469825906804,1,0,1,0,0,0,0
22,69,"Medio","No",7,98,"Si",0,"Bajo","Positiva",2,"No","Postgrado","Moderado","Masculino",64,0,4.24849524204936,8.30662386291807,26.2469825906804,0,0,0,0,1,0,0
23,66,"Bajo","Si",8,73,"Si",2,"Alto","Positiva",2,"No","Universitaria","Cerca","Femenino",66,1.09861228866811,4.20469261939097,8.12403840463596,25.3990837029176,0,1,1,0,1,0,0
24,75,"Alto","Si",9,75,"Si",0,"Medio","Positiva",3,"No","Universitaria","Lejos","Masculino",69,0,4.33073334028633,8.66025403784439,27.9103973090706,0,1,1,0,0,1,0
27,94,"Bajo","No",6,86,"Si",2,"Medio","Neutral",2,"No","Secundaria","Cerca","Femenino",71,1.09861228866811,4.55387689160054,9.69535971483266,32.9344590650483,1,0,1,0,1,0,1
22,93,"Alto","Si",6,69,"Si",0,"Alto","Negativa",3,"Si","Secundaria","Cerca","Masculino",69,0,4.54329478227,9.64365076099295,32.6781539201505,0,1,1,0,0,0,0
19,75,"Medio","No",8,98,"Si",1,"Bajo","Neutral",3,"No","Postgrado","Moderado","Masculino",67,0.693147180559945,4.33073334028633,8.66025403784439,27.9103973090706,0,0,0,1,1,0,0
24,84,"Medio","Si",7,52,"Si",0,"Bajo","Neutral",3,"No","Secundaria","Cerca","Masculino",66,0,4.44265125649032,9.16515138991168,30.3326693556488,1,0,0,0,0,1,0
31,89,"Medio","No",7,70,"Si",2,"Bajo","Positiva",2,"No","Secundaria","Moderado","Femenino",71,1.09861228866811,4.49980967033027,9.4339811320566,31.6445331884519,1,0,1,0,0,1,0
19,70,"Bajo","Si",9,86,"Si",2,"Alto","Neutral",2,"Si","Secundaria","Cerca","Masculino",63,1.09861228866811,4.26267987704132,8.36660026534076,26.5271425203459,0,0,1,0,1,0,0
14,67,"Bajo","No",4,71,"Si",0,"Alto","Neutral",4,"No","Universitaria","Cerca","Femenino",62,0,4.21950770517611,8.18535277187245,25.6829769762357,1,0,1,0,1,0,0
27,99,"Alto","No",5,63,"Si",0,"Medio","Neutral",4,"No","Secundaria","Cerca","Femenino",73,0,4.60517018598809,9.9498743710662,34.2039533818444,1,0,1,0,0,1,0
19,85,"Medio","No",4,71,"Si",1,"Medio","Negativa",3,"No","Secundaria","Lejos","Femenino",66,0.693147180559945,4.45434729625351,9.21954445729289,30.5968761463216,0,0,0,1,0,1,0
7,99,"Medio","Si",9,94,"Si",3,"Alto","Positiva",2,"No","Postgrado","Moderado","Masculino",72,1.38629436111989,4.60517018598809,9.9498743710662,34.2039533818444,1,0,0,1,0,1,0
25,74,"Bajo","Si",8,77,"Si",1,"Bajo","Neutral",2,"No","Postgrado","Moderado","Femenino",67,0.693147180559945,4.31748811353631,8.60232526704263,27.6360160846992,0,0,0,1,1,0,0
17,88,"Bajo","No",5,67,"No",0,"Medio","Neutral",3,"No","Postgrado","Cerca","Masculino",65,0,4.48863636973214,9.38083151964686,31.3839670841923,1,0,0,0,0,1,0
19,69,"Medio","Si",7,84,"Si",2,"Medio","Neutral",4,"No","Secundaria","Cerca","Masculino",66,1.09861228866811,4.24849524204936,8.30662386291807,26.2469825906804,1,0,1,0,1,0,0
22,70,"Medio","Si",7,81,"Si",3,"Medio","Neutral",2,"No","Postgrado","Moderado","Femenino",68,1.38629436111989,4.26267987704132,8.36660026534076,26.5271425203459,0,0,0,1,1,0,0
21,80,"Alto","Si",4,78,"Si",1,"Medio","Neutral",4,"No","Secundaria","Cerca","Femenino",69,0.693147180559945,4.39444915467244,8.94427190999916,29.2662386722107,1,0,1,0,0,1,1
24,73,"Medio","Si",7,70,"Si",0,"Alto","Negativa",3,"No","Postgrado","Cerca","Femenino",68,0,4.30406509320417,8.54400374531753,27.3605202070912,1,0,0,1,1,0,0
17,67,"Alto","Si",5,54,"Si",0,"Bajo","Negativa",2,"No","Secundaria","Moderado","Masculino",61,0,4.21950770517611,8.18535277187245,25.6829769762357,1,0,1,0,1,0,0
23,71,"Bajo","Si",8,81,"Si",3,"Medio","Positiva",2,"No","Secundaria","Cerca","Masculino",68,1.38629436111989,4.27666611901606,8.42614977317636,26.8061042870553,1,0,0,1,0,1,1
18,61,"Bajo","Si",5,71,"Si",3,"Alto","Neutral",3,"No","Universitaria","Cerca","Masculino",64,1.38629436111989,4.12713438504509,7.81024967590665,23.959683148738,0,0,0,1,0,1,1
24,88,"Bajo","Si",7,71,"No",1,"Bajo","Neutral",3,"No","Universitaria","Moderado","Masculino",67,0.693147180559945,4.48863636973214,9.38083151964686,31.3839670841923,0,0,1,0,0,1,0
24,80,"Alto","Si",9,62,"Si",3,"Alto","Neutral",3,"No","Secundaria","Moderado","Masculino",68,1.38629436111989,4.39444915467244,8.94427190999916,29.2662386722107,0,1,0,0,0,0,0
14,64,"Alto","No",8,62,"Si",1,"Medio","Positiva",4,"Si","Secundaria","Moderado","Masculino",61,0.693147180559945,4.17438726989564,8,24.8273909713608,0,0,1,0,0,1,0
27,67,"Bajo","No",8,89,"Si",1,"Bajo","Positiva",3,"No","Postgrado","Cerca","Femenino",66,0.693147180559945,4.21950770517611,8.18535277187245,25.6829769762357,0,0,0,1,0,0,0
17,64,"Bajo","Si",7,74,"Si",2,"Medio","Positiva",2,"No","Postgrado","Cerca","Femenino",64,1.09861228866811,4.17438726989564,8,24.8273909713608,0,0,0,1,0,0,0
25,85,"Medio","No",5,55,"Si",3,"Alto","Negativa",3,"No","Secundaria","Moderado","Femenino",67,1.38629436111989,4.45434729625351,9.21954445729289,30.5968761463216,0,0,0,0,1,0,0
22,64,"Alto","No",6,52,"Si",2,"Alto","Negativa",4,"No","Universitaria","Moderado","Femenino",64,1.09861228866811,4.17438726989564,8,24.8273909713608,0,0,1,0,1,0,1
31,90,"Alto","No",7,61,"Si",0,"Bajo","Positiva",3,"No","Secundaria","Cerca","Masculino",72,0,4.51085950651685,9.48683298050514,31.9042224374586,0,0,0,1,1,0,0
19,61,"Medio","No",7,74,"Si",2,"Alto","Negativa",3,"No","Postgrado","Lejos","Masculino",62,1.09861228866811,4.12713438504509,7.81024967590665,23.959683148738,0,0,1,0,1,0,0
18,70,"Medio","Si",5,81,"Si",2,"Bajo","Negativa",2,"No","Secundaria","Lejos","Femenino",63,1.09861228866811,4.26267987704132,8.36660026534076,26.5271425203459,0,0,0,1,1,0,1
20,96,"Alto","No",8,57,"Si",1,"Bajo","Neutral",4,"No","Secundaria","Cerca","Masculino",70,0.693147180559945,4.57471097850338,9.79795897113271,33.4446303869241,0,0,0,1,1,0,1
18,89,"Medio","No",5,72,"Si",3,"Medio","Positiva",3,"No","Universitaria","Moderado","Masculino",69,1.38629436111989,4.49980967033027,9.4339811320566,31.6445331884519,0,0,0,1,1,0,0
25,63,"Medio","Si",9,54,"Si",3,"Medio","Positiva",2,"No","Secundaria","Cerca","Masculino",64,1.38629436111989,4.15888308335967,7.93725393319377,24.5395387185845,1,0,0,0,0,0,0
10,93,"Medio","No",7,52,"Si",2,"Medio","Positiva",3,"No","Postgrado","Cerca","Masculino",66,1.09861228866811,4.54329478227,9.64365076099295,32.6781539201505,1,0,0,0,1,0,0
14,80,"Medio","Si",8,93,"Si",3,"Bajo","Positiva",4,"No","Secundaria","Cerca","Femenino",67,1.38629436111989,4.39444915467244,8.94427190999916,29.2662386722107,1,0,0,0,0,1,1
14,94,"Alto","Si",8,83,"Si",4,"Medio","Negativa",5,"Si","Postgrado","Cerca","Femenino",71,1.6094379124341,4.55387689160054,9.69535971483266,32.9344590650483,1,0,0,1,0,0,0
26,84,"Alto","Si",10,89,"Si",0,"Bajo","Positiva",1,"No","Secundaria","Lejos","Femenino",70,0,4.44265125649032,9.16515138991168,30.3326693556488,1,0,1,0,0,1,1
30,87,"Medio","No",7,59,"Si",2,"Medio","Neutral",3,"No","Secundaria","Moderado","Masculino",69,1.09861228866811,4.47733681447821,9.32737905308882,31.1225111484748,1,0,0,0,1,0,0
